road_id,road_type,road_length_km,road_condition,road_width_m,traffic_level,elevation_m,slope_degree,rainfall_mm,temperature_c,previous_disruptions,previous_accidents,flood,landslide,bridge_damage,road_accessible,risk_score,risk_category
R00222,District Road,14.64,2,8.15,2,591.0,8.88,25.68,27.72,1,4,0,0,0,1,0.14920011408665412,Safe
R00223,Highway,19.32,1,9.88,2,2108.9,4.46,178.19,29.26,1,0,0,0,0,1,0.19433363024125747,Safe
R00224,State Highway,5.58,2,3.63,2,1088.4,38.66,22.53,12.77,1,3,0,0,0,1,0.18243674309742333,Safe
R00225,State Highway,0.86,1,7.37,1,1982.5,10.75,47.21,16.56,4,2,0,0,0,1,0.1763070231320697,Safe
R00226,State Highway,11.14,1,5.91,0,1048.1,43.88,57.11,22.59,1,1,0,0,0,1,0.1848917766319648,Safe
R00227,Village Road,14.28,0,10.65,1,222.5,11.15,48.1,28.41,2,1,0,0,0,1,0.058867690933498446,Safe
R00228,State Highway,15.91,0,9.37,0,1796.1,21.64,33.51,18.68,3,2,0,0,1,1,0.20359891516170672,Safe
R00229,Village Road,4.28,1,10.82,1,419.2,20.61,123.62,15.11,3,1,0,0,0,1,0.1992819918570801,Safe
R00230,District Road,5.6,3,3.42,0,2321.2,2.79,22.23,20.93,4,0,0,0,0,1,0.171692696634782,Safe
R00231,Village Road,10.5,2,9.49,1,1073.5,23.93,252.55,20.61,2,1,1,1,0,0,0.7360435124212463,High
R00232,District Road,6.95,0,7.86,0,250.9,30.27,25.11,31.82,2,2,0,0,1,1,0.2283735715869196,Safe
R00233,District Road,17.28,2,10.43,0,609.8,33.4,156.6,33.34,2,1,1,0,0,1,0.4652802738569555,Moderate
R00234,District Road,9.74,2,7.56,3,2163.2,23.52,193.03,14.22,1,2,1,0,1,0,0.6513947998897035,High
R00235,State Highway,16.09,0,7.86,3,836.7,36.57,13.53,16.99,1,3,0,1,0,1,0.34338142216699846,Moderate
R00236,District Road,11.82,0,3.47,1,2148.0,33.84,80.28,29.65,3,3,1,1,0,1,0.5917198036895058,High
R00237,State Highway,15.58,0,9.02,0,472.1,8.73,99.07,16.13,2,2,0,1,1,1,0.43360907660687653,Moderate
R00238,Highway,6.99,2,5.46,3,1197.1,18.07,88.79,16.62,3,1,0,0,0,1,0.1777555650549081,Safe
R00239,District Road,16.71,2,3.18,3,2201.7,6.42,103.16,26.92,1,2,1,0,0,1,0.4254861593548845,Moderate
R00240,State Highway,5.85,0,3.6,2,168.6,6.0,41.22,22.77,1,1,0,1,1,1,0.39267551741051343,Moderate
R00241,Village Road,11.15,0,11.62,1,795.5,32.05,131.56,27.59,6,0,1,0,0,1,0.4040916830986306,Moderate
R00242,Village Road,4.67,2,6.11,0,2279.1,23.87,38.35,11.81,1,3,0,0,0,1,0.13600867360418586,Safe
R00243,Village Road,9.77,3,10.81,0,1511.5,27.04,50.46,22.61,1,1,0,1,0,0,0.4356425234664759,Moderate
R00244,State Highway,6.7,2,11.64,2,1804.8,32.95,32.91,26.82,2,2,0,0,0,1,0.1682673245490364,Safe
R00245,Highway,5.7,1,11.49,2,2113.2,12.48,122.6,21.86,2,2,1,1,0,1,0.5902439653697111,High
R00246,Village Road,19.36,0,10.94,1,1332.8,18.06,115.2,13.2,2,0,0,1,0,1,0.36571776846491677,Moderate
R00247,District Road,3.62,1,11.05,1,2121.1,27.31,35.48,13.35,2,0,0,0,0,1,0.1553779052904213,Safe
R00248,Village Road,15.85,0,5.6,1,1615.0,4.35,57.8,24.7,3,1,1,0,0,1,0.2365515468053038,Safe
R00249,Village Road,19.69,2,4.36,2,1729.8,37.49,177.63,13.6,3,1,0,1,0,0,0.5435944837417553,High
R00250,Village Road,0.89,1,8.75,2,424.5,15.46,16.7,17.59,1,0,0,0,0,1,0.12796108069931267,Safe
R00251,State Highway,14.13,2,7.39,1,2350.6,29.64,238.6,21.03,1,1,1,1,0,0,0.674923262107384,High
R00252,State Highway,5.43,1,3.89,0,2000.4,44.8,39.46,24.83,1,1,0,0,0,1,0.18085962619727367,Safe
R00253,Village Road,1.29,2,9.1,0,672.8,21.39,57.49,16.63,2,1,0,0,1,1,0.2944589961291723,Moderate
R00254,State Highway,8.36,0,8.07,2,1471.0,9.68,76.36,20.13,0,0,0,0,1,1,0.1486716308366543,Safe
R00255,State Highway,18.74,1,10.77,2,972.3,9.74,25.04,19.2,2,0,0,0,0,1,0.07766400052844627,Safe
R00256,District Road,0.73,1,8.48,0,1668.0,2.72,116.15,12.43,3,2,1,0,1,1,0.38141857196827705,Moderate
R00257,Village Road,11.96,0,8.17,0,2484.7,34.52,42.26,30.09,4,1,0,0,0,1,0.0931216769499054,Safe
R00258,District Road,10.28,3,6.97,2,162.1,13.2,44.14,28.56,4,1,0,0,0,1,0.2509496486145797,Moderate
R00259,District Road,17.53,1,7.17,1,2383.7,7.77,293.66,29.6,3,3,1,0,0,1,0.4520291783584081,Moderate
R00260,Highway,2.14,1,11.59,1,227.4,32.12,63.89,13.68,2,2,0,0,0,1,0.24802350890961,Safe
R00261,District Road,13.79,2,4.25,1,1178.9,13.91,88.02,22.94,0,0,0,0,0,1,0.16242948695930262,Safe
R00262,Village Road,13.76,2,7.02,2,1231.2,27.02,70.86,18.26,1,1,0,0,0,1,0.25712040470317493,Moderate
R00263,Highway,13.55,1,8.9,2,708.4,18.8,137.95,18.71,3,0,1,0,0,1,0.3960753249587919,Moderate
R00264,District Road,18.88,3,6.9,0,1438.4,15.04,168.4,11.65,2,1,0,0,0,1,0.24590819147465437,Safe
R00265,Village Road,16.55,0,5.55,1,2093.2,22.02,87.22,33.65,5,1,1,0,0,1,0.34536299942752896,Moderate
R00266,District Road,1.32,0,5.59,0,770.2,14.12,236.76,33.49,1,1,1,1,0,1,0.6098007032193725,High
R00267,District Road,9.69,1,5.1,2,222.5,39.18,153.84,20.21,4,1,1,0,0,1,0.47229282737404404,Moderate
R00268,District Road,8.26,1,6.1,2,1599.1,3.29,42.95,31.36,6,2,0,0,0,1,0.1251373742069699,Safe
R00269,State Highway,6.55,1,10.85,0,1891.8,1.36,332.97,18.25,3,2,0,1,1,1,0.5848528315596342,High
R00270,State Highway,9.3,0,7.55,0,2388.6,18.29,34.9,23.99,2,3,0,0,0,1,0.049060583502946994,Safe
R00271,Village Road,7.99,1,5.16,0,440.8,7.78,138.34,28.62,2,1,1,0,0,1,0.30131418515518316,Moderate
R00272,Village Road,8.93,2,6.46,1,2258.3,33.47,81.46,23.08,0,1,0,0,0,1,0.233719874733417,Safe
R00273,Village Road,19.6,1,3.95,0,1231.2,15.9,54.97,14.1,0,0,0,0,0,1,0.11014718649498054,Safe
R00274,Village Road,2.23,3,11.14,2,627.6,11.76,190.14,19.48,1,1,0,0,0,1,0.2688593922049267,Moderate
R00275,District Road,18.48,2,6.67,2,2408.7,16.17,81.31,28.99,2,0,0,0,0,1,0.1607094866982441,Safe
R00276,District Road,9.86,0,11.82,1,634.2,9.88,98.27,29.52,2,3,1,0,0,1,0.37597240179738345,Moderate
R00277,Village Road,12.66,0,6.13,2,1846.9,13.48,16.62,18.45,0,3,0,0,0,1,0.07583579728047898,Safe
R00278,District Road,16.69,0,10.53,1,1973.0,25.56,138.76,23.51,0,0,0,0,0,1,0.16933182026411708,Safe
R00279,District Road,7.53,2,5.31,3,1104.8,38.88,99.01,15.18,3,2,0,0,0,1,0.34116902391452986,Moderate
R00280,Village Road,8.89,0,3.69,0,1740.5,16.69,59.77,16.28,1,0,1,0,0,1,0.2987044627233147,Moderate
R00281,Village Road,8.49,0,3.29,0,1452.6,14.43,99.86,13.62,1,2,0,0,1,1,0.2381448366899321,Safe
R00282,State Highway,7.81,3,8.46,1,520.5,35.18,111.22,20.95,1,4,0,0,0,1,0.2833180443953095,Moderate
R00283,State Highway,18.55,1,5.8,1,1911.7,1.01,83.66,28.0,0,1,1,0,0,1,0.337804512418495,Moderate
R00284,Highway,16.66,0,6.99,0,2323.6,13.59,50.04,31.98,4,1,0,0,0,1,0.10389443148623637,Safe
R00285,District Road,2.63,0,10.37,1,1247.2,20.35,123.17,23.62,2,3,1,0,0,1,0.36164854886610764,Moderate
R00286,Highway,2.61,2,5.23,1,2486.1,27.03,93.26,26.3,3,1,0,0,0,1,0.21809610688913314,Safe
R00287,District Road,8.84,2,5.78,2,1098.5,7.02,23.94,16.67,4,2,1,0,0,1,0.32669305604019716,Moderate
R00288,District Road,2.42,0,10.61,1,1225.4,19.48,211.98,15.05,2,3,1,0,0,1,0.4873558433429369,Moderate
R00289,State Highway,12.57,1,7.43,1,1701.0,25.48,151.52,19.89,2,1,1,0,1,1,0.5401053155350981,High
R00290,District Road,3.3,2,10.45,3,505.1,22.96,156.75,23.97,4,2,0,0,0,1,0.3625136887095223,Moderate
R00291,Highway,10.69,2,6.37,2,2259.8,25.85,85.26,10.84,3,1,0,0,0,1,0.28303781232421427,Moderate
R00292,Highway,0.64,2,6.59,1,2013.1,29.81,109.61,12.3,2,1,0,1,0,0,0.43942506895033184,Moderate
R00293,Village Road,6.67,1,4.5,1,2187.4,17.07,68.43,25.77,1,2,0,0,0,1,0.15477079588337966,Safe
R00294,State Highway,13.71,3,11.25,1,1543.4,2.86,92.3,14.98,3,0,1,0,0,0,0.37109199891229405,Moderate
R00295,Highway,9.94,0,11.07,0,2215.2,2.5,57.14,21.33,2,1,0,0,0,1,0.04303334433078007,Safe
R00296,District Road,19.58,0,11.86,0,1715.9,38.64,65.48,33.41,4,4,1,0,0,1,0.3849728224539534,Moderate
R00297,Village Road,17.55,2,6.62,1,1303.3,30.48,81.31,31.57,2,2,1,0,0,1,0.3684266710603997,Moderate
R00298,State Highway,7.5,1,10.37,2,2332.9,34.39,49.51,11.59,1,0,0,0,1,1,0.20021611308404386,Safe
R00299,District Road,1.39,2,6.73,0,1127.3,41.8,263.0,11.47,1,1,1,0,0,1,0.5095987560453088,High
R00300,Highway,16.99,0,7.09,0,1276.4,33.77,92.52,13.63,1,0,1,0,0,1,0.37364085488236165,Moderate
R00301,Highway,18.27,2,10.47,0,465.4,31.15,122.18,12.91,4,1,0,0,0,1,0.21781134431696156,Safe
R00302,District Road,16.5,0,4.6,2,2371.8,29.51,50.94,16.35,1,1,0,0,0,1,0.11371507249482211,Safe
R00303,District Road,3.0,1,4.98,1,591.6,11.64,133.81,19.3,2,2,0,0,0,1,0.20839488987561405,Safe
R00304,District Road,19.96,0,5.83,2,543.5,43.08,76.65,12.07,0,0,0,1,0,1,0.4295791951343564,Moderate
R00305,District Road,5.54,1,10.09,1,297.9,24.39,40.23,21.51,1,6,0,0,0,1,0.18877088755654253,Safe
R00306,Village Road,14.62,2,6.35,3,1160.7,9.99,104.77,23.25,1,0,1,0,0,1,0.37214103346528166,Moderate
R00307,District Road,18.21,1,6.22,1,720.4,9.44,183.83,26.54,3,0,1,1,0,1,0.6166832892198615,High
R00308,State Highway,5.1,0,11.99,1,1864.9,36.69,64.58,20.16,3,1,1,0,0,1,0.3657182627181662,Moderate
R00309,Village Road,18.21,1,6.45,3,803.4,11.26,81.65,17.4,3,1,0,0,0,1,0.3428743461160473,Moderate
R00310,State Highway,6.53,2,5.23,3,1815.9,1.86,75.45,26.08,2,1,0,0,0,1,0.12800625676553234,Safe
R00311,District Road,19.54,0,8.61,2,530.1,19.28,81.26,32.78,3,0,0,0,0,1,0.08322421194137157,Safe
R00312,Highway,5.98,0,10.22,3,613.4,36.78,89.71,19.91,2,1,0,0,0,1,0.09926176463964041,Safe
R00313,Highway,19.09,0,3.63,1,2025.1,18.65,199.97,17.34,1,2,1,0,0,1,0.3775381775507204,Moderate
R00314,Village Road,1.54,3,8.57,1,959.2,36.16,91.38,27.94,2,1,0,1,1,0,0.5490606286071719,High
R00315,Village Road,14.33,1,3.32,1,323.8,37.22,29.73,31.93,3,2,0,0,0,1,0.1730749184517529,Safe
R00316,District Road,10.88,0,7.74,1,2405.4,38.6,80.58,34.0,2,1,0,0,0,1,0.19677821737907114,Safe
R00317,District Road,9.82,2,5.31,1,484.6,26.5,107.38,15.5,1,1,1,0,0,1,0.4079617302176904,Moderate
R00318,State Highway,4.86,1,5.76,1,418.0,31.48,57.48,17.57,2,2,0,0,1,1,0.23740313603238458,Safe
R00319,State Highway,14.26,0,7.2,2,928.0,11.78,188.83,32.65,2,1,1,0,0,1,0.3885089419834482,Moderate
R00320,State Highway,4.22,3,11.34,1,284.3,4.49,50.78,16.75,2,1,0,0,0,1,0.19019419254828254,Safe
R00321,District Road,11.28,1,9.4,0,431.3,23.98,44.43,18.64,2,1,1,0,0,1,0.3013049786369881,Moderate
R00322,District Road,5.44,1,11.43,0,2123.8,0.48,113.98,25.99,2,2,1,0,0,1,0.26008071926091975,Moderate
R00323,District Road,19.13,1,8.94,3,470.2,20.96,47.74,24.2,0,1,0,0,0,1,0.1679399008770516,Safe
R00324,State Highway,1.06,2,3.06,2,323.0,4.59,117.72,31.95,3,1,1,0,0,1,0.38748760759351325,Moderate
R00325,Village Road,4.39,0,5.39,1,2205.9,4.88,67.86,25.3,3,2,1,0,0,1,0.2850901238426208,Moderate
R00326,District Road,5.23,0,11.15,2,1137.3,39.19,61.81,22.22,4,0,0,1,0,1,0.3609784618301763,Moderate
R00327,District Road,8.57,0,8.79,2,435.0,28.82,36.35,11.85,4,4,0,0,0,1,0.11873218872968412,Safe
R00328,District Road,5.04,2,11.83,3,1474.7,29.04,76.73,34.38,2,2,1,1,0,0,0.6172536799664499,High
R00329,District Road,10.08,1,4.4,1,151.7,18.2,47.7,20.56,1,0,0,0,0,1,0.11984241858987271,Safe
R00330,State Highway,17.51,1,5.67,1,1097.1,18.6,40.87,24.31,2,0,0,0,0,1,0.08980183317207358,Safe
R00331,State Highway,14.39,0,6.26,0,1496.3,13.64,173.65,22.55,2,1,1,0,0,1,0.3429108568746659,Moderate
R00332,Village Road,11.81,1,5.94,3,2394.9,19.55,106.23,28.45,1,1,0,1,0,1,0.40903931118979114,Moderate
R00333,Highway,2.24,2,5.27,3,849.8,26.42,55.07,26.16,1,1,0,0,0,1,0.2744240614019542,Moderate
R00334,Highway,14.03,1,6.99,2,1924.4,8.4,26.49,18.57,1,1,0,0,1,1,0.1700056584355224,Safe
R00335,Highway,3.75,2,8.78,1,375.1,11.78,12.59,23.0,3,0,0,0,0,1,0.0959362890781876,Safe
R00336,Highway,15.83,0,5.8,1,1112.3,22.26,57.26,30.65,3,0,0,0,1,1,0.2550784687684087,Moderate
R00337,Village Road,5.38,2,3.72,1,596.7,17.32,156.95,25.84,1,0,1,1,0,0,0.6075127001286997,High
R00338,District Road,8.63,0,9.38,0,1256.5,36.88,67.42,33.86,1,1,0,0,0,1,0.1534460248726022,Safe
R00339,District Road,7.33,1,7.13,1,1072.2,36.98,49.08,28.85,2,3,0,0,0,1,0.1314859364614383,Safe
R00340,Highway,17.25,3,8.01,0,2450.5,15.12,27.66,22.13,2,0,0,0,0,1,0.2355805543574892,Safe
R00341,District Road,2.97,3,7.1,3,2297.9,20.29,60.32,30.18,3,3,0,0,1,0,0.3136593420991492,Moderate
R00342,District Road,11.53,0,11.01,1,1476.4,43.95,46.1,21.05,0,6,0,1,0,1,0.3834014931219388,Moderate
R00343,State Highway,3.27,1,8.03,3,482.4,37.24,25.81,15.33,4,2,1,0,0,1,0.44232899454515884,Moderate
R00344,District Road,14.24,0,11.31,2,1414.5,9.7,53.99,25.74,3,4,0,1,0,1,0.3580111717542438,Moderate
R00345,State Highway,18.15,2,7.6,0,1990.6,12.61,114.45,18.85,1,1,0,0,0,1,0.23612161035558482,Safe
R00346,District Road,8.97,1,5.63,0,143.2,3.76,15.88,10.62,1,0,0,0,1,1,0.18006178619949537,Safe
R00347,District Road,10.02,1,6.2,3,1113.4,30.5,72.47,15.35,2,0,0,0,0,1,0.1789015649425558,Safe
R00348,Highway,18.58,0,7.7,2,154.5,14.26,8.88,14.18,0,0,0,0,0,1,0.14642796669843144,Safe
R00349,State Highway,10.66,3,7.77,0,647.7,24.15,38.61,29.87,1,1,0,0,0,1,0.1459062887134153,Safe
R00350,District Road,10.01,1,9.19,0,275.7,34.57,23.71,28.17,3,5,0,0,0,1,0.17055696476942156,Safe
R00351,District Road,11.78,0,5.02,2,2403.4,37.62,138.5,25.36,5,1,1,0,0,1,0.38682119217986777,Moderate
R00352,Village Road,13.94,1,8.93,1,463.6,14.64,180.13,33.36,3,0,0,0,0,1,0.15789184315598817,Safe
R00353,District Road,2.58,0,10.01,0,417.8,10.68,83.41,14.45,2,1,0,0,0,1,0.06969822138389704,Safe
R00354,State Highway,16.51,1,9.09,2,2431.5,38.18,44.82,14.08,2,1,0,0,1,1,0.3037867056402187,Moderate
R00355,Highway,8.99,3,7.34,2,1314.1,17.16,67.51,32.73,2,2,0,0,1,0,0.33171404016363437,Moderate
R00356,District Road,1.91,2,11.93,1,1907.1,36.99,12.47,26.17,1,0,0,1,0,0,0.3972443220724744,Moderate
R00357,Highway,15.83,1,6.64,3,851.9,6.74,140.89,23.94,0,1,1,1,0,1,0.5874622645691877,High
R00358,District Road,7.85,2,3.96,2,1355.5,41.04,141.93,28.5,0,1,0,1,0,0,0.46495577933565607,Moderate
R00359,Village Road,2.46,1,10.39,2,66.8,21.74,116.49,17.04,2,2,0,0,0,1,0.17750138581146793,Safe
R00360,District Road,12.86,0,4.91,0,1051.6,7.66,80.91,24.87,2,0,0,1,0,1,0.2980988891922439,Moderate
R00361,State Highway,17.66,3,9.42,0,1410.0,24.08,185.14,20.67,2,1,1,0,1,0,0.5937298793776024,High
R00362,District Road,17.81,0,4.61,0,1310.3,39.15,50.75,17.67,1,3,1,1,0,1,0.5371788352871245,High
R00363,District Road,19.17,0,3.15,1,1044.3,17.52,14.27,31.91,3,0,1,1,0,1,0.4694698696416774,Moderate
R00364,District Road,17.42,3,4.44,3,1980.4,8.01,64.26,14.02,4,1,0,0,0,1,0.16959820857691435,Safe
R00365,Village Road,0.54,0,6.39,3,1279.0,25.95,29.84,10.45,2,3,0,0,0,1,0.14985210431017063,Safe
R00366,State Highway,7.91,2,3.96,2,1608.5,37.55,163.68,18.98,3,3,1,0,0,1,0.5683975967684108,High
R00367,Village Road,16.46,3,4.78,1,502.3,5.46,45.47,14.96,1,0,0,0,0,1,0.19800988377641557,Safe
R00368,Village Road,7.64,1,9.88,2,2160.7,1.86,97.93,30.28,1,5,0,0,0,1,0.21961635478360864,Safe
R00369,State Highway,12.23,0,9.93,1,938.9,2.53,205.36,13.17,3,0,1,1,0,1,0.5428351591901511,High
R00370,Highway,12.32,1,10.36,0,1231.2,10.37,121.41,33.44,1,0,1,0,1,1,0.4356045065280945,Moderate
R00371,Highway,7.62,0,10.57,1,912.9,0.33,42.7,14.19,1,3,0,0,0,1,0.1262334140347688,Safe
R00372,Highway,18.14,1,6.78,1,2235.2,19.29,113.64,32.23,2,1,0,0,0,1,0.1651654366057617,Safe
R00373,Highway,10.31,2,10.81,0,2256.8,31.4,77.86,14.21,1,1,0,0,0,1,0.21509134979756897,Safe
R00374,District Road,9.56,1,7.73,0,599.5,31.97,33.53,11.2,0,1,1,0,0,1,0.35461553609179003,Moderate
R00375,Highway,19.95,1,7.24,0,1894.2,28.65,26.12,22.2,1,2,0,0,1,1,0.25647633897687067,Moderate
R00376,State Highway,10.12,1,9.47,1,302.1,13.33,129.56,18.91,5,1,0,0,0,1,0.18594633344513053,Safe
R00377,Village Road,3.98,1,4.92,0,123.1,33.12,146.8,24.95,2,1,0,0,0,1,0.13487358998089033,Safe
R00378,Highway,10.5,2,10.11,2,2099.6,25.94,69.57,26.02,2,0,1,0,0,1,0.4406247705517875,Moderate
R00379,Village Road,16.37,0,6.87,1,371.4,38.75,34.37,33.36,2,0,0,0,0,1,0.1507636582987216,Safe
R00380,State Highway,15.65,2,4.15,1,429.2,21.51,55.41,33.82,3,3,0,1,0,0,0.38286259338925144,Moderate
R00381,Highway,15.88,1,4.07,2,1536.1,8.11,36.16,22.37,1,1,0,0,0,1,0.0876348395376363,Safe
R00382,District Road,14.31,0,4.48,1,2051.1,28.56,95.01,15.22,1,2,1,1,0,1,0.5315398827738782,High
R00383,District Road,5.46,0,11.02,1,514.5,6.79,132.47,16.18,3,0,1,0,0,1,0.2836203916313148,Moderate
R00384,Village Road,17.31,1,11.92,2,329.8,43.34,135.21,12.49,2,0,0,0,1,1,0.32546631947895177,Moderate
R00385,District Road,17.92,1,6.21,1,239.4,31.65,132.39,17.0,2,0,0,1,1,1,0.5167543594401116,High
R00386,Village Road,4.29,0,5.63,2,110.9,34.03,71.68,32.78,1,3,0,0,0,1,0.22726058386708636,Safe
R00387,State Highway,3.04,3,4.97,1,335.4,30.57,61.1,19.12,2,1,0,0,0,1,0.2977928194790823,Moderate
R00388,State Highway,19.52,1,10.41,0,2359.6,4.39,77.65,25.74,5,1,1,0,0,1,0.31285242653986717,Moderate
R00389,Village Road,17.43,3,4.88,1,283.4,20.94,67.3,34.53,4,3,0,0,0,1,0.29750072638887837,Moderate
R00390,Village Road,17.92,0,11.32,0,1514.0,29.31,107.19,12.67,3,2,0,1,0,1,0.32075293603109656,Moderate
R00391,Village Road,17.78,0,9.01,0,2306.4,10.32,131.66,29.38,4,3,0,0,0,1,0.15417644315636633,Safe
R00392,District Road,11.06,0,11.07,0,1588.2,30.58,85.61,27.49,4,1,1,0,0,1,0.3433260901602581,Moderate
R00393,State Highway,13.1,0,7.99,0,130.2,36.89,94.22,30.48,1,2,0,0,0,1,0.1527556782202411,Safe
R00394,Village Road,11.13,2,9.22,2,1511.2,12.37,76.42,13.43,4,1,1,0,0,1,0.38965192754861266,Moderate
R00395,State Highway,1.5,0,8.58,2,2262.5,8.98,47.29,22.54,3,3,0,0,0,1,0.09505520752397269,Safe
R00396,Village Road,15.04,1,10.48,2,840.3,39.74,107.14,25.8,4,2,1,1,0,1,0.602918304049612,High
R00397,Village Road,10.35,0,10.52,0,818.4,0.23,6.68,29.0,4,1,0,0,0,1,0.04680504279159131,Safe
R00398,District Road,13.13,1,8.31,2,659.7,11.51,45.46,27.82,1,1,0,0,1,1,0.1867240172312821,Safe
R00399,Village Road,10.3,2,8.69,0,1288.6,18.3,65.35,24.27,4,3,0,0,0,1,0.18085162845153932,Safe
R00400,Village Road,10.09,1,11.3,1,633.0,30.25,160.15,21.73,2,2,1,0,0,1,0.43266480912285665,Moderate
R00401,Highway,3.85,2,11.37,2,1823.3,44.87,228.06,33.54,1,2,0,1,0,0,0.5403770088496218,High
R00402,Village Road,5.93,0,8.98,0,1629.9,16.69,75.45,14.54,0,2,0,0,0,1,0.08311067339832522,Safe
R00403,District Road,3.6,3,3.07,3,1031.9,42.7,152.76,15.11,1,3,1,1,0,0,0.7569385141342206,Critical
R00404,Village Road,4.32,2,3.94,2,1820.3,16.5,158.75,12.78,3,1,1,0,1,0,0.5532735365838088,High
R00405,State Highway,19.47,1,10.72,2,291.3,31.3,9.9,12.82,4,0,0,0,0,1,0.14073266036121204,Safe
R00406,Village Road,3.49,1,3.76,2,1886.3,7.44,81.07,31.84,1,2,0,0,1,1,0.2852457153910954,Moderate
R00407,State Highway,5.75,3,4.92,2,1527.1,20.72,66.44,25.16,2,3,0,0,0,1,0.21034850814085904,Safe
R00408,Highway,12.02,1,5.07,3,1593.7,39.21,19.84,33.38,2,1,0,0,0,1,0.2588210811108378,Moderate
R00409,Village Road,12.4,2,8.4,2,208.4,14.4,57.42,32.17,2,1,0,0,0,1,0.20366398949082606,Safe
R00410,Highway,3.5,1,8.19,1,1564.4,4.73,154.89,17.51,3,4,0,0,0,1,0.2161756377828059,Safe
R00411,State Highway,15.98,0,5.6,1,1260.6,23.52,116.69,26.03,3,4,1,0,0,1,0.3957444718662637,Moderate
R00412,Village Road,15.81,2,4.87,1,1240.4,19.78,26.14,19.49,2,1,0,1,0,0,0.33205234733492694,Moderate
R00413,Village Road,5.13,1,9.88,3,838.5,10.33,12.15,31.9,4,2,0,0,0,1,0.14584403673214952,Safe
R00414,District Road,6.13,1,11.42,3,68.7,40.75,41.23,28.36,0,1,0,0,0,1,0.10748998807957406,Safe
R00415,District Road,18.79,1,3.48,1,1085.5,27.08,85.18,13.09,1,0,0,0,0,1,0.20530718013650764,Safe
R00416,District Road,16.6,0,4.2,2,1032.2,15.62,78.89,16.33,4,1,0,0,0,1,0.14229457270848694,Safe
R00417,State Highway,14.11,2,8.78,3,1085.9,44.83,14.7,26.44,2,0,0,0,0,1,0.2392486577437287,Safe
R00418,State Highway,2.1,3,10.24,0,1549.4,6.19,103.76,16.15,1,0,0,0,0,1,0.1596172858702436,Safe
R00419,District Road,8.66,2,10.12,1,784.8,38.16,45.31,23.35,0,1,0,0,1,1,0.29824733933240777,Moderate
R00420,Village Road,11.41,0,9.48,1,710.0,10.38,56.0,16.11,0,2,0,0,0,1,0.09420946874651465,Safe
R00421,Village Road,4.15,1,10.99,2,1269.6,10.78,120.8,27.06,2,3,0,0,0,1,0.2660287776489294,Moderate
R00422,Village Road,9.24,2,4.96,1,1501.2,22.42,31.16,11.88,1,0,0,0,0,1,0.09112659386187374,Safe
R00423,Highway,12.22,1,3.97,2,1440.0,29.79,196.62,28.03,2,1,0,1,0,1,0.4979940457183497,Moderate
R00424,District Road,6.88,1,8.54,1,2210.0,31.07,157.11,18.43,4,2,1,1,0,1,0.6430557727080679,High
R00425,Highway,15.73,3,10.4,0,1934.4,1.0,108.16,21.34,1,3,0,1,0,0,0.3400172680086787,Moderate
R00426,District Road,16.89,1,8.24,0,177.9,12.91,56.68,22.09,3,1,0,0,0,1,0.18566018989784602,Safe
R00427,District Road,6.81,1,11.67,0,1430.5,29.73,189.21,14.86,1,0,1,1,0,1,0.6145909808865401,High
R00428,Village Road,16.85,0,10.16,0,1073.6,40.04,56.73,33.55,3,4,0,0,0,1,0.18095921008600785,Safe
R00429,State Highway,2.52,0,9.31,1,934.6,30.15,116.75,10.0,2,2,0,0,0,1,0.2108283415625746,Safe
R00430,Highway,16.84,0,3.54,2,2396.8,11.96,10.08,19.32,1,0,0,0,0,1,0.0,Safe
R00431,Highway,3.48,3,3.97,0,1169.1,22.85,64.19,13.21,4,1,0,0,0,1,0.18377413547786386,Safe
R00432,Village Road,2.12,1,10.06,1,1812.6,29.14,19.3,19.0,2,2,0,0,0,1,0.10875098666755383,Safe
R00433,District Road,13.01,1,4.78,1,2419.4,6.09,16.24,12.6,3,4,0,0,0,1,0.09324550723858895,Safe
R00434,Highway,9.7,2,3.26,0,420.0,24.52,29.26,19.47,0,0,0,0,0,1,0.07780831152115068,Safe
R00435,Highway,18.2,1,11.2,1,183.8,21.22,78.7,14.85,3,3,0,0,0,1,0.12971465712405045,Safe
R00436,District Road,7.58,1,11.02,2,818.4,15.15,280.57,23.84,0,2,0,1,0,1,0.4398215416799255,Moderate
R00437,Highway,6.1,0,4.97,0,158.9,28.06,58.38,10.3,1,3,0,0,0,1,0.09947975661700652,Safe
R00438,Village Road,10.26,2,10.02,0,336.1,28.63,103.98,22.65,3,1,1,0,0,1,0.34038144254648467,Moderate
R00439,District Road,9.39,0,3.43,3,2479.7,43.72,97.75,17.07,3,1,0,0,1,1,0.3516398019284,Moderate
R00440,Highway,7.22,0,5.57,2,2402.4,19.27,62.3,18.04,4,3,0,0,0,1,0.09355818368513175,Safe
R00441,Highway,14.03,0,8.61,1,1743.7,23.91,6.67,18.87,3,1,0,0,0,1,0.12464645490460728,Safe
R00442,Village Road,15.31,0,9.87,1,1894.8,7.09,86.61,26.32,1,3,0,1,0,1,0.2969963280640058,Moderate
R00443,State Highway,17.13,0,3.09,2,394.2,24.68,39.22,28.94,0,1,0,0,0,1,0.035197082809556274,Safe
R00444,State Highway,19.47,1,5.94,2,1508.3,1.62,71.45,18.24,1,2,0,0,0,1,0.15126790010984198,Safe
